row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",1.699.707,7.841.439,1699707.0,7841439.0
Chi phí phát triển vườn cây ăn trái,Ngắn hạn > Chi phí phát triển vườn cây ăn trái,Chi phí phát triển vườn cây ăn trái,508.904,4.582.698,508904.0,4582698.0
Chi phí khác,Ngắn hạn > Chi phí khác,Chi phí khác,2.171.301,4.850.840,2171301.0,4850840.0
,,,4.379.912,17.274.977,4379912.0,17274977.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Dự án chăn nuôi (*),Dài hạn > Dự án chăn nuôi (*),Dự án chăn nuôi (*),120.078.693,193.635.580,120078693.0,193635580.0
Chi phí khai hoang,Dài hạn > Chi phí khai hoang,Chi phí khai hoang,116.776.803,112.645.680,116776803.0,112645680.0
Tiền thuê đất,Dài hạn > Tiền thuê đất,Tiền thuê đất,21.684.599,31.559.049,21684599.0,31559049.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",13.905.816,28.107.249,13905816.0,28107249.0
Chi phí khác,Dài hạn > Chi phí khác,Chi phí khác,16.063.617,4.161.410,16063617.0,4161410.0
,,,288.509.528,370.108.968,288509528.0,370108968.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,292.889.440,387.383.945,292889440.0,387383945.0
