row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kể toán trước thuế Điều chỉnh cho các khoản:,,1.792.876.703,1.028.217.828,,,1792876703.0,1028217828.0
02,02,02,Khấu hao và hao mòn,"11, 12, 13",579.014.760,337.569.217,,,579014760.0,337569217.0
03,03,03,Hoàn nhập dự phòng,,(117.903.371),(908.288.047),,,-117903371.0,-908288047.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,73.118.511,222.844.063,,,73118511.0,222844063.0
05,05,05,Lãi từ hoạt động đầu tư,,(713.557.518),(438.812.767),,,-713557518.0,-438812767.0
06,06,06,Chi phí lãi vay,29,(270.599.417),793.176.972,,29.0,-270599417.0,793176972.0
08,08,08,Lợi nhuận của hoạt động kinh doanh trước thay đổi vốn lưu động,,1.342.949.668,1.034.707.266,,,1342949668.0,1034707266.0
09,09,09,(Tăng) giảm các khoản phải thu,,(50.492.765),22.964.621,,,-50492765.0,22964621.0
10,10,10,Giảm (tăng) hàng tồn kho,,424.194.523,(595.021.928),,,424194523.0,-595021928.0
11,11,11,Giảm các khoản phải trả,,(1.299.962.404),(251.359.212),,,-1299962404.0,-251359212.0
12,12,12,Giảm (tăng) chi phí trả trước,,124.742.131,(107.385.162),,,124742131.0,-107385162.0
14,14,14,Tiền lãi vay đã trả,,(436.458.129),(63.237.554),,,-436458129.0,-63237554.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,32.1,(2.323.226),(3.332.591),,321.0,-2323226.0,-3332591.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(1.536.000),-,,,-1536000.0,
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,101.113.798,37.335.440,,,101113798.0,37335440.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng TSCĐ và tài sản dài hạn khác",,(614.181.316),(544.321.349),,,-614181316.0,-544321349.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và tài sản dài hạn khác",,204.906.906,17.965.272,,,204906906.0,17965272.0
23,23,23,Tiền chi cho các đơn vị khác vay,,(125.380.935),(2.165.452.268),,,-125380935.0,-2165452268.0
24,24,24,Tiền thu hồi cho vay,,609.108.000,2.330.063.239,,,609108000.0,2330063239.0
25,25,25,"Tiền chi để đầu tư, góp vốn vào đơn vị khác trừ đi tiền thu về",,(34.223.686),(232.446.836),,,-34223686.0,-232446836.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,2.557.440,791.244.823,,,2557440.0,791244823.0
27,27,27,"Tiền thu lãi cho vay, tiền gửi, cổ tức và lợi nhuận được chia",,7.027.004,53.169.424,,,7027004.0,53169424.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,49.813.413,250.222.305,,,49813413.0,250222305.0
