row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn,Vay dài hạn đến hạn,Vay dài hạn đến hạn,Vay dài hạn đến hạn,
trả trong vòng 1 năm,Vay dài hạn đến hạn > trả trong vòng 1 năm,trả trong vòng 1 năm,48.000.000,48000000.0
