row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn,Vay dài hạn,Vay dài hạn,97.930.000,97930000.0
Vay dài hạn đến hạn trả trong vòng 1 năm,Vay dài hạn đến hạn trả trong vòng 1 năm,Vay dài hạn đến hạn trả trong vòng 1 năm,71.690.783,71690783.0
