row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,4.000.485.189,4.165.134.234,8.165.619.423,4000485189.0,4165134234.0,8165619423.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,5.214.161.502,202.196.609,5.416.358.111,5214161502.0,202196609.0,5416358111.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(5.218.673.592),(379.171.707),(5.597.845.299),-5218673592.0,-379171707.0,-5597845299.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,3.055.712,5.766.305,8.822.017,3055712.0,5766305.0,8822017.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,570.135.429,(570.135.429),-,570135429.0,-570135429.0,
Cần trừ công nợ,Cần trừ công nợ,Cần trừ công nợ,(3.000.000),(56.982.266),(59.982.266),-3000000.0,-56982266.0,-59982266.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,(25.095.150),(26.386.938),(51.482.088),-25095150.0,-26386938.0,-51482088.0
Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,(12.500.000),-,(12.500.000),-12500000.0,,-12500000.0
Số cuối năm,Số cuối năm,Số cuối năm,4.528.569.090,3.340.420.808,7.868.989.898,4528569090.0,3340420808.0,7868989898.0
