row_label_raw,row_label_full,col_0,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND,numeric__Ngàn VND_1
,,,Năm nay,Năm trước,,
Giá vốn bán trái cây,Giá vốn bán trái cây,Giá vốn bán trái cây,1.847.731.563,1.512.315.477,1847731563.0,1512315477.0
Giá vốn heo,Giá vốn heo,Giá vốn heo,1.899.227.901,1.270.281.990,1899227901.0,1270281990.0
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,1.094.450.783,850.801.577,1094450783.0,850801577.0
Giá vốn dịch vụ,Giá vốn dịch vụ,Giá vốn dịch vụ,259.607.711,265.621.028,259607711.0,265621028.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,47.923.761,38.360.797,47923761.0,38360797.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.148.941.719,3.937.380.869,5148941719.0,3937380869.0
