row_label_raw,row_label_full,CORN TPCO THAN MÊA VA MÔY TRUONG XANH AN PHAT,CORN TPCO THAN MÊA VA MÔY TRUONG XANH AN PHAT_1,numeric__CORN TPCO THAN MÊA VA MÔY TRUONG XANH AN PHAT_1
"Lô CN11+CN12, cùm công nghiêp An Đồng,thị trân Nam Sách, huyện Nam Sách, tinh Hải Dương","Lô CN11+CN12, cùm công nghiêp An Đồng,thị trân Nam Sách, huyện Nam Sách, tinh Hải Dương","Lô CN11+CN12, cùm công nghiêp An Đồng,thị trân Nam Sách, huyện Nam Sách, tinh Hải Dương",BẢO CẢO TÀI CHÍNH HỢP NHÁTCho năm tài chính kết thúcngày 31 tháng 12 năm 2015,
THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo,MẢU SỐ B09 - DN/HN,
