row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành đầu năm > Ảnh hưởng của cổ phiếu phát hành năm 2014 > Ảnh hưởng của cổ phiếu phát hành năm 2015 > Số cổ phiếu phổ thông bình quân đang lưu hành tại thời điểm cuối năm,Năm 2015VND > 39.600.000 > - > 9.899.988 > 49.499.988,Năm 2014VND > 19.800.000 > 4.984.293 > - > 24.784.293,numeric__Năm 2015VND > 39.600.000 > - > 9.899.988 > 49.499.988,numeric__Năm 2014VND > 19.800.000 > 4.984.293 > - > 24.784.293
Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,-,-,,
- Quyền chọn cổ phiếu,- Quyền chọn cổ phiếu,- Quyền chọn cổ phiếu,-,-,,
- Giấy nhận nợ có thể chuyển đổi,- Giấy nhận nợ có thể chuyển đổi,- Giấy nhận nợ có thể chuyển đổi,-,-,,
Số cổ phiếu phổ thông bình quân gia quyền để tính lãi trên cổ phiếu suy giảm,- Giấy nhận nợ có thể chuyển đổi > Số cổ phiếu phổ thông bình quân gia quyền để tính lãi trên cổ phiếu suy giảm,Số cổ phiếu phổ thông bình quân gia quyền để tính lãi trên cổ phiếu suy giảm,49.499.988,24.784.293,49499988.0,24784293.0
