row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),3.586.245.561.368,(12.982.661.868),1.533.999.735.792,(12.982.661.868),3586245561368.0,-12982661868.0,1533999735792.0,-12982661868.0
Thành phẩm (**),Thành phẩm (**),Thành phẩm (**),112.220.007.579,-,403.033.182.904,-,112220007579.0,,403033182904.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,280.095.528,-,265.048.965,-,280095528.0,,265048965.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",864.697.938,-,954.813.637,-,864697938.0,,954813637.0,
Hàng hóa,Hàng hóa,Hàng hóa,10.157.046.032,-,330.001.099,-,10157046032.0,,330001099.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.709.767.408.445,(12.982.661.868),1.938.582.782.397,(12.982.661.868),3709767408445.0,-12982661868.0,1938582782397.0,-12982661868.0
