row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Dự án Cồn Khương – Cần Thơ,Dự án Cồn Khương – Cần Thơ,Dự án Cồn Khương – Cần Thơ,307.108.065.245,304.824.515.598,307108065245.0,304824515598.0
Dự án Vlasta Sầm Sơn (*),Dự án Vlasta Sầm Sơn (*),Dự án Vlasta Sầm Sơn (*),243.638.154.003,228.209.777.217,243638154003.0,228209777217.0
Dự án Lộc Bình – tỉnh Thừa Thiên Huế,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,140.235.153.609,119.711.281.200,140235153609.0,119711281200.0
Dự án Grandeur Palace – Mỹ Đình,Dự án Grandeur Palace – Mỹ Đình,Dự án Grandeur Palace – Mỹ Đình,78.562.134.584,72.103.834.172,78562134584.0,72103834172.0
Các dự án khác,Các dự án khác,Các dự án khác,97.081.577.439,100.158.071.376,97081577439.0,100158071376.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,866.625.084.880,825.007.479.563,866625084880.0,825007479563.0
