row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Chuyển nhượng phần vốn góp công ty con (*),Chuyển nhượng phần vốn góp công ty con (*),Chuyển nhượng phần vốn góp công ty con (*),700.000.000.000,-,700000000000.0,
Dự án Vlasta Sầm Sơn,Dự án Vlasta Sầm Sơn,Dự án Vlasta Sầm Sơn,60.163.521.022,528.281.126.280,60163521022.0,528281126280.0
- Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,- Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,- Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,850.195.000,137.593.663.038,850195000.0,137593663038.0
- Khác,- Khác,- Khác,59.313.326.022,390.687.463.242,59313326022.0,390687463242.0
Dự án The Terra Bắc Giang,Dự án The Terra Bắc Giang,Dự án The Terra Bắc Giang,263.557.810.098,41.815.164.150,263557810098.0,41815164150.0
Dự án Grandeur Palace Giàng Võ,Dự án Grandeur Palace Giàng Võ,Dự án Grandeur Palace Giàng Võ,2.759.672.412,4.331.044.374,2759672412.0,4331044374.0
Dự án The Terra An Hung,Dự án The Terra An Hung,Dự án The Terra An Hung,748.599.555,1.633.886.703,748599555.0,1633886703.0
Các dự án bất động sản khác,Các dự án bất động sản khác,Các dự án bất động sản khác,1.923.741.499,1.000.000.000,1923741499.0,1000000000.0
Ứng trước cho các dịch vụ khác,Ứng trước cho các dịch vụ khác,Ứng trước cho các dịch vụ khác,-,2.138.829.743,,2138829743.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.029.153.344.586,579.200.051.250,1029153344586.0,579200051250.0
