row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25.1,1.864.841.561.755,2.199.424.077.267,,251.0,1864841561755.0,2199424077267.0
02,02,02,2. Các khoản giảm trừ doanh thu,25.1,-,(47.338.571.505),,251.0,,-47338571505.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,1.864.841.561.755,2.152.085.505.762,,251.0,1864841561755.0,2152085505762.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,26,(565.517.444.833),(985.119.183.235),,26.0,-565517444833.0,-985119183235.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.299.324.116.922,1.166.966.322.527,,,1299324116922.0,1166966322527.0
21,21,21,6. Doanh thu hoạt động tài chính,25.2,110.344.430.639,131.045.002.225,,252.0,110344430639.0,131045002225.0
22,22,22,7. Chi phí tài chính,27,(465.496.934.003),(332.215.322.683),,27.0,-465496934003.0,-332215322683.0
23,23,23,Trong đó: Chi phí lãi vay,,(458.874.243.707),(325.070.147.215),,,-458874243707.0,-325070147215.0
24,24,24,"8. Phần lãi trong công ty liên doanh, liên kết",,31.747.508.838,14.377.479.694,,,31747508838.0,14377479694.0
25,25,25,9. Chi phí bán hàng,28,(141.050.404.283),(120.349.965.835),,28.0,-141050404283.0,-120349965835.0
26,26,26,10. Chi phí quản lý doanh nghiệp,28,(219.362.774.767),(246.068.812.632),,28.0,-219362774767.0,-246068812632.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,615.505.943.346,613.754.703.296,,,615505943346.0,613754703296.0
31,31,31,12. Thu nhập khác,29,12.927.163.763,34.061.246.337,,29.0,12927163763.0,34061246337.0
32,32,32,13. Chi phí khác,29,(9.959.071.934),(12.291.305.597),,29.0,-9959071934.0,-12291305597.0
40,40,40,14. Lợi nhuận khác,29,2.968.091.829,21.769.940.740,,29.0,2968091829.0,21769940740.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,618.474.035.175,635.524.644.036,,,618474035175.0,635524644036.0
51,51,51,16. Chi phí thuế TNDN hiện hành,31.1,(215.890.322.643),(201.776.950.355),,311.0,-215890322643.0,-201776950355.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,31.3,48.166.293.940,58.601.858.408,,313.0,48166293940.0,58601858408.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,450.750.006.472,492.349.552.089,,,450750006472.0,492349552089.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,496.225.033.917,539.690.100.341,,,496225033917.0,539690100341.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,,(45.475.027.445),(47.340.548.252),,,-45475027445.0,-47340548252.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,33,2.051,2.230,,33.0,2051.0,2230.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,33,2.051,2.230,,33.0,2051.0,2230.0
