row_label_raw,row_label_full,col_0,31/12/2019 > Giá gốc VND,31/12/2019 > Giá trị hợp lý VND,31/12/2018 > Giá gốc VND,31/12/2018 > Giá trị hợp lý VND,numeric__31/12/2019 > Giá gốc VND,numeric__31/12/2019 > Giá trị hợp lý VND,numeric__31/12/2018 > Giá gốc VND,numeric__31/12/2018 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,2.575.617.585.270,2.575.617.585.270,2.152.650.919.624,2.152.650.919.624,2575617585270.0,2575617585270.0,2152650919624.0,2152650919624.0
Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,113.781.377.856,113.781.377.856,147.633.465.833,147.633.465.833,113781377856.0,113781377856.0,147633465833.0,147633465833.0
Tổng cộng,Tổng cộng,Tổng cộng,2.689.398.963.126,2.689.398.963.126,2.300.284.385.457,2.300.284.385.457,2689398963126.0,2689398963126.0,2300284385457.0,2300284385457.0
