row_label_raw,row_label_full,Số dư đầu năm,31/12/2019VND > 10.456.433.957,31/12/2018VND > 7.956.433.957,numeric__31/12/2019VND > 10.456.433.957,numeric__31/12/2018VND > 7.956.433.957
Tiền nộp thêm,Tiền nộp thêm,Tiền nộp thêm,1.978.342.775,2.048.444.670,1978342775.0,2048444670.0
Lãi phân bổ,Lãi phân bổ,Lãi phân bổ,521.657.225,451.555.330,521657225.0,451555330.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,12.956.433.957,10.456.433.957,12956433957.0,10456433957.0
