row_label_raw,row_label_full,Không quá hạn và không bị suy giảm VND,Quá hạn nhưng không bị suy giảm VND,Quá hạn và bị suy giảm giá trị VND,Tổng cộng VND,numeric__Quá hạn nhưng không bị suy giảm VND,numeric__Quá hạn và bị suy giảm giá trị VND,numeric__Tổng cộng VND
414.572.303.541,414.572.303.541,414.572.303.541,-,-,414.572.303.541,,,414572303541.0
2.689.398.963.126,2.689.398.963.126,2.689.398.963.126,-,-,2.689.398.963.126,,,2689398963126.0
25.021.074.412,25.021.074.412,25.021.074.412,-,239.856.965.345,264.878.039.757,,239856965345.0,264878039757.0
609.575.039.025,609.575.039.025,609.575.039.025,-,-,609.575.039.025,,,609575039025.0
3.738.567.380.104,3.738.567.380.104,3.738.567.380.104,-,239.856.965.345,3.978.424.345.449,,239856965345.0,3978424345449.0
