row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng > Số cuối năm,Bảng cân đối kế toán riêng > Số đầu năm,Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm nay,Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm trước,numeric__Bảng cân đối kế toán riêng > Số cuối năm,numeric__Bảng cân đối kế toán riêng > Số đầu năm,numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm nay,numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh riêng > Năm trước
Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,12.120.010.380,-,,,12120010380.0,,,
Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,Tài sản thuế thu nhập hoãn lại Chiết khấu thương mại chưa xuất hóa đơn,12.120.010.380,-,,,12120010380.0,,,
Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,12.120.010.380,-,12.120.010.380,-,12120010380.0,,12120010380.0,
Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh riêng,,,12.120.010.380,-,,,12120010380.0,
