row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Khoản đặt cọc liên quan đến các dự án bất động sản,Ngắn hạn > Khoản đặt cọc liên quan đến các dự án bất động sản,Khoản đặt cọc liên quan đến các dự án bất động sản,237.617.644.270,285.793.734.323,237617644270.0,285793734323.0
Phải trả từ LC/UPAS,Ngắn hạn > Phải trả từ LC/UPAS,Phải trả từ LC/UPAS,-,686.258.553.711,,686258553711.0
"Các khoản phải trả, phải nộp ngắn hạn khác","Ngắn hạn > Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác",16.320.776.973,45.391.360.396,16320776973.0,45391360396.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,253.938.421.243,1.017.443.648.430,253938421243.0,1017443648430.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Khoản hỗ trợ của UBND tỉnh Bắc Ninh (*),Dài hạn > Khoản hỗ trợ của UBND tỉnh Bắc Ninh (*),Khoản hỗ trợ của UBND tỉnh Bắc Ninh (*),116.122.867.420,131.058.667.000,116122867420.0,131058667000.0
"Các khoản phải trả, phải nộp dài hạn khác","Dài hạn > Các khoản phải trả, phải nộp dài hạn khác","Các khoản phải trả, phải nộp dài hạn khác",2.885.000.000,4.196.314.147,2885000000.0,4196314147.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,119.007.867.420,135.254.981.147,119007867420.0,135254981147.0
