row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Current year,Previous year,,
Beginning balance,Beginning balance,Beginning balance,"490,377,101,000","364,285,263,000",,
- Provision made during the year,- Provision made during the year,- Provision made during the year,"35,471,433,020","128,021,878,741",,
- Reversal of provision,- Reversal of provision,- Reversal of provision,"(52,482,927,020)","(1,930,040,741)",,
Ending balance,Ending balance,Ending balance,"473,365,607,000","490,377,101,000",,
