row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,-,56.104.735.932,,56104735932.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),80.800.069.203,57.000.833.925,80800069203.0,57000833925.0
Các bên liên quan trả tiền trước(Thuyết minh số 32),Các bên liên quan trả tiền trước(Thuyết minh số 32),Các bên liên quan trả tiền trước(Thuyết minh số 32),539.833.524.039,130.657.400.833,539833524039.0,130657400833.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,620.633.593.242,243.762.970.690,620633593242.0,243762970690.0
