row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Ending balance,Beginning balance,,
Trade receivables from customers,Trade receivables from customers,Trade receivables from customers,"55,208,120,623","69,209,136,696",,
Trade receivables from related parties (Note 32),Trade receivables from related parties (Note 32),Trade receivables from related parties (Note 32),"2,531,184,233,110","3,352,850,501,119",,
TOTAL,TOTAL,TOTAL,"2,586,392,353,733","3,422,059,637,815",,
Provision for doubtful short-term receivables,Provision for doubtful short-term receivables,Provision for doubtful short-term receivables,"(536,125,420,000)","(399,850,254,523)",,
