row_label_raw,row_label_full,Mr Nguyen Nhu So,Chairman,numeric__Chairman
Mr Nguyen Khac Thao,Mr Nguyen Khac Thao,Mr Nguyen Khac Thao,Deputy Chairman,
Mr Nguyen Hoang Nguyen,Mr Nguyen Hoang Nguyen,Mr Nguyen Hoang Nguyen,Member,
Mr Le Quoc Doan,Mr Le Quoc Doan,Mr Le Quoc Doan,Member,
Ms Nguyen Thi Thu Huong,Ms Nguyen Thi Thu Huong,Ms Nguyen Thi Thu Huong,Member,
Mr Nguyen The Tuong,Mr Nguyen The Tuong,Mr Nguyen The Tuong,Member,
Ms Nguyen Thanh Huong,Ms Nguyen Thanh Huong,Ms Nguyen Thanh Huong,Member,
Mr Hoang Nguyen Hoc,Mr Hoang Nguyen Hoc,Mr Hoang Nguyen Hoc,Member,
Mr Bui Van Hoan,Mr Bui Van Hoan,Mr Bui Van Hoan,Member,
