row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,5.561.592.551.383,6.004.090.905.401,,,5561592551383.0,6004090905401.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,327.057.229.728,481.247.655.910,,4.0,327057229728.0,481247655910.0
111,111,111,1. Tiền,,162.393.999.728,481.247.655.910,,,162393999728.0,481247655910.0
112,112,112,2. Các khoản tương đương tiền,,164.663.230.000,-,,,164663230000.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,5,1.288.379.035.147,446.726.811.483,,5.0,1288379035147.0,446726811483.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,1.288.379.035.147,446.726.811.483,,,1288379035147.0,446726811483.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.496.728.485.705,3.478.046.239.267,,,2496728485705.0,3478046239267.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,2.586.392.353.733,3.422.059.637.815,,61.0,2586392353733.0,3422059637815.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,26.452.571.071,24.481.641.470,,62.0,26452571071.0,24481641470.0
136,136,136,3. Phải thu ngắn hạn khác,7.1,420.008.980.901,431.355.214.505,,71.0,420008980901.0,431355214505.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,6.1,(536.125.420.000),(399.850.254.523),,61.0,-536125420000.0,-399850254523.0
140,140,140,IV. Hàng tồn kho,8,1.428.151.823.360,1.555.505.913.667,,8.0,1428151823360.0,1555505913667.0
141,141,141,1. Hàng tồn kho,,1.428.151.823.360,1.555.505.913.667,,,1428151823360.0,1555505913667.0
150,150,150,V. Tài sản ngắn hạn khác,,21.275.977.443,42.564.285.074,,,21275977443.0,42564285074.0
151,151,151,1. Chi phí trả trước ngắn hạn,10,5.131.759.741,7.228.805.091,,10.0,5131759741.0,7228805091.0
152,152,152,2. Thuế GTGT được khấu trừ,19,-,15.405.609.528,,19.0,,15405609528.0
155,155,155,3. Tài sản ngắn hạn khác,9,16.144.217.702,19.929.870.455,,9.0,16144217702.0,19929870455.0
200,200,200,B. TÀI SẢN DÀI HẠN,,6.010.305.188.202,5.452.338.587.801,,,6010305188202.0,5452338587801.0
210,210,210,I. Các khoản phải thu dài hạn,,1.881.809.363.392,1.347.016.470.455,,,1881809363392.0,1347016470455.0
211,211,211,1. Phải thu dài hạn của khách hàng,32,1.153.627.698.782,1.323.837.548.455,,32.0,1153627698782.0,1323837548455.0
215,215,215,2. Phải thu về cho vay dài hạn,32,706.000.000.000,-,,32.0,706000000000.0,
216,216,216,3. Phải thu dài hạn khác,7.2,22.181.664.610,23.178.922.000,,72.0,22181664610.0,23178922000.0
220,220,220,II. Tài sản cố định,,2.195.909.216.726,2.423.167.517.906,,,2195909216726.0,2423167517906.0
221,221,221,1. Tài sản cố định hữu hình,11,1.911.852.778.445,2.015.987.364.089,,11.0,1911852778445.0,2015987364089.0
222,222,222,Nguyên giá,,3.322.914.668.477,3.161.333.832.664,,,3322914668477.0,3161333832664.0
223,223,223,Giá trị khấu hao lũy kế,,(1.411.061.890.032),(1.145.346.468.575),,,-1411061890032.0,-1145346468575.0
224,224,224,2. Tài sản cố định thuê tài chính,12,284.056.438.281,407.180.153.817,,12.0,284056438281.0,407180153817.0
225,225,225,Nguyên giá,,408.876.529.654,522.996.433.455,,,408876529654.0,522996433455.0
226,226,226,Giá trị khấu hao lũy kế,,(124.820.091.373),(115.816.279.638),,,-124820091373.0,-115816279638.0
230,230,230,III. Bất động sản đầu tư,13,109.001.808.000,-,,13.0,109001808000.0,
231,231,231,1. Nguyên giá,,109.001.808.000,-,,,109001808000.0,
232,232,232,2. Giá trị khấu hao lũy kế,,-,-,,,,
240,232 > 240,240,IV. Tài sản dở dang dài hạn,,323.255.993.634,421.909.367.359,,,323255993634.0,421909367359.0
242,232 > 242,242,1. Chi phí xây dựng cơ bản dở dang,14,323.255.993.634,421.909.367.359,,14.0,323255993634.0,421909367359.0
250,232 > 250,250,V. Đầu tư tài chính dài hạn,16,1.488.208.796.070,1.260.245.232.081,,16.0,1488208796070.0,1260245232081.0
251,232 > 251,251,1. Đầu tư vào công ty con,,1.817.574.403.070,1.606.622.333.081,,,1817574403070.0,1606622333081.0
252,232 > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,134.000.000.000,134.000.000.000,,,134000000000.0,134000000000.0
254,232 > 254,254,3. Dự phòng đầu tư tài chính dài hạn,,(473.365.607.000),(490.377.101.000),,,-473365607000.0,-490377101000.0
255,232 > 255,255,4. Đầu tư nắm giữ đến ngày đáo hạn,5,10.000.000.000,10.000.000.000,,5.0,10000000000.0,10000000000.0
260,232 > 260,260,VI. Tài sản dài hạn khác,,12.120.010.380,-,,,12120010380.0,
262,232 > 262,262,1. Tài sản thuế thu nhập hoãn lại,31.3,12.120.010.380,-,,313.0,12120010380.0,
270,232 > 270,270,TỔNG CỘNG TÀI SẢN,,11.571.897.739.585,11.456.429.493.202,,,11571897739585.0,11456429493202.0
