row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,23.188.131.000,18.014.466.383,23188131000.0,18014466383.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,25.378.423.357,24.710.232.465,25378423357.0,24710232465.0
Phải thu ngắn hạn khác bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn khác bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn khác bên liên quan(Thuyết minh số 32),371.442.426.544,388.630.515.657,371442426544.0,388630515657.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,420.008.980.901,431.355.214.505,420008980901.0,431355214505.0
