row_label_raw,row_label_full,Code,ITEMS,Notes,Current year,Previous year,numeric__ITEMS,numeric__Notes,numeric__Current year,numeric__Previous year
50,50,50,Net decrease in cash and cash equivalents for the year,,"(154,193,631,199)","(41,267,902,624)",,,,
60,60,60,Cash and cash equivalents at beginning of year,,"481,247,655,910","522,500,907,174",,,,
61,61,61,Impact of foreign exchange rate fluctuation,,"3,205,017","14,651,360",,,,
70,61 > 70,70,Cash and cash equivalents at end of year,4,"327,057,229,728","481,247,655,910",,4.0,,
