row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,55.208.120.623,69.209.136.696,55208120623.0,69209136696.0
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),2.531.184.233.110,3.352.850.501.119,2531184233110.0,3352850501119.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.586.392.353.733,3.422.059.637.815,2586392353733.0,3422059637815.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(536.125.420.000),(399.850.254.523),-536125420000.0,-399850254523.0
