row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Current year,Previous year,,
Government grants,Government grants,Government grants,"14,935,799,580","16,382,333,000",,
Gains from disposal of assets,Gains from disposal of assets,Gains from disposal of assets,"339,090,909","201,565,631",,
Others,Others,Others,"783,781,964","2,449,334,335",,
TOTAL,TOTAL,TOTAL,"16,058,672,453","19,033,232,966",,
