row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Current year,Previous year,,
Beginning balance,Beginning balance,Beginning balance,"33,370,869,882","95,516,209,882",,
- Utilisation during the year,- Utilisation during the year,- Utilisation during the year,"(19,871,713,000)","(62,145,340,000)",,
Ending balance,Ending balance,Ending balance,"13,499,156,882","33,370,869,882",,
