row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Goods in transit,Goods in transit,Goods in transit,"193,570,468,645","166,858,078,635",,
Raw materials,Raw materials,Raw materials,"552,720,972,871","457,629,203,340",,
Tools and supplies,Tools and supplies,Tools and supplies,"4,645,993,323","11,801,334,568",,
Work in process,Work in process,Work in process,"629,219,463,395","872,088,102,283",,
- Real estate business activities,- Real estate business activities,- Real estate business activities,"616,187,261,698","861,966,887,921",,
- Other business activities,- Other business activities,- Other business activities,"13,032,201,697","10,121,214,362",,
Finished goods,Finished goods,Finished goods,"46,774,308,053","42,468,500,382",,
Merchandise,Merchandise,Merchandise,"1,220,617,073","4,660,694,459",,
TOTAL,TOTAL,TOTAL,"1,428,151,823,360","1,555,505,913,667",,
