row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Ending balance,Beginning balance,,
Thinh Phat Kim Son 1 Joint Stock Company,Thinh Phat Kim Son 1 Joint Stock Company,Thinh Phat Kim Son 1 Joint Stock Company,"5,000,000,000",-,,
Cong Minh Construction Company Limited,Cong Minh Construction Company Limited,Cong Minh Construction Company Limited,"4,868,415,903","4,868,415,903",,
Newgreen Environment Equipment and Technology Development Joint Stock Company,Newgreen Environment Equipment and Technology Development Joint Stock Company,Newgreen Environment Equipment and Technology Development Joint Stock Company,"3,574,215,689","3,574,215,689",,
Other suppliers,Other suppliers,Other suppliers,"13,009,939,479","16,039,009,878",,
TOTAL,TOTAL,TOTAL,"26,452,571,071","24,481,641,470",,
