row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
"Tiền chi mua sắm, xây dựng tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi mua sắm, xây dựng tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác",21,,(99.125.153.264),(13.181.100.156),21.0,,-99125153264.0,-13181100156.0
Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,22,,40.876.363.636,-,22.0,,40876363636.0,
Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,23,,(252.409.051.403),(59.944.569.854),23.0,,-252409051403.0,-59944569854.0
Tiền chi cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi cho vay các đơn vị khác,Tiền chi cho vay các đơn vị khác,23,,(2.376.970.966.328),(1.267.427.488.000),23.0,,-2376970966328.0,-1267427488000.0
Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,24,,178.698.161.709,32.636.515.795,24.0,,178698161709.0,32636515795.0
Tiền thu hồi từ cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu hồi từ cho vay các đơn vị khác,Tiền thu hồi từ cho vay các đơn vị khác,24,,2.367.375.000.000,984.017.968.265,24.0,,2367375000000.0,984017968265.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(690.383.472.088),(208.108.848.740),25.0,,-690383472088.0,-208108848740.0
Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,26,,95.129.657.242,61.634.070.372,26.0,,95129657242.0,61634070372.0
Tiền thu lãi cho vay và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu lãi cho vay và cổ tức,Tiền thu lãi cho vay và cổ tức,27,,174.673.014.957,31.001.683.345,27.0,,174673014957.0,31001683345.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(562.136.445.539),(439.371.768.973),30.0,,-562136445539.0,-439371768973.0
