row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,455.466.711.832,104.478.996.762,455466711832.0,104478996762.0
Công ty TNHH Đầu tư Thương mại Long Sơn,Công ty TNHH Đầu tư Thương mại Long Sơn,Công ty TNHH Đầu tư Thương mại Long Sơn,69.380.360.581,-,69380360581.0,
Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,67.877.397.000,67.877.397.000,67877397000.0,67877397000.0
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn,,,,
Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Thương Tín,Thương Tín,32.134.103.945,239.443.432,32134103945.0,239443432.0
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,26.000.000.000,26.000.000.000,26000000000.0,26000000000.0
Công ty Dịch vụ Công ích Quận 4,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty Dịch vụ Công ích Quận 4,Công ty Dịch vụ Công ích Quận 4,23.909.892.689,23.911.670.729,23909892689.0,23911670729.0
Công ty TNHH Thương Tín – CJ Cầu Tre,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty TNHH Thương Tín – CJ Cầu Tre,Công ty TNHH Thương Tín – CJ Cầu Tre,13.671.000.000,-,13671000000.0,
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,5.093.620.640,-,5093620640.0,
Công ty Cổ phần Đầu tư Xây dựng Hùng Anh Năm,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty Cổ phần Đầu tư Xây dựng Hùng Anh Năm,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh Năm,3.818.100.000,25.727.526.578,3818100000.0,25727526578.0
Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,-,58.566.177.983,,58566177983.0
Các khách hàng khác,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn > Các khách hàng khác,Các khách hàng khác,102.798.111.515,77.248.435.836,102798111515.0,77248435836.0
