row_label_raw,row_label_full,"Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn▪ Tiền gửi có kỳ hạn tại ngân hàng có thời gian đáo hạn từ 3 tháng đến 1 năm > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","31/12/2017 > Giá gốc VND > 157.484.229.897 > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","31/12/2017 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","1/1/2017 > Giá gốc VND > 80.437.267.108 > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","1/1/2017 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","numeric__31/12/2017 > Giá gốc VND > 157.484.229.897 > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","numeric__31/12/2017 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","numeric__1/1/2017 > Giá gốc VND > 80.437.267.108 > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:","numeric__1/1/2017 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2017, tiền gửi có kỳ hạn tại ngân hàng có giá trị ghi sở là 124,7 tỷ VND (1/1/2017: 75 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Công ty (Thuyết minh 21(a)).Biến động tiền gửi có kỳ hạn tại ngân hàng đến ngày đáo hạn trong năm như sau:"
,,,,,2017VND,2016VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,,,80.437.267.108,53.129.213.049,,,80437267108.0,53129213049.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,,,255.745.124.498,59.944.569.854,,,255745124498.0,59944569854.0
Thu hồi trong năm,Thu hồi trong năm,Thu hồi trong năm,,,(178.698.161.709),(32.636.515.795),,,-178698161709.0,-32636515795.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,,,157.484.229.897,80.437.267.108,,,157484229897.0,80437267108.0
