row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
"Chuyển nhượng quyền sử dụng đất, bắt động sản","Tổng doanh thu > Chuyển nhượng quyền sử dụng đất, bắt động sản","Chuyển nhượng quyền sử dụng đất, bắt động sản",859.169.876.886,253.818.962.383,859169876886.0,253818962383.0
Dịch vụ môi giới,Tổng doanh thu > Dịch vụ môi giới,Dịch vụ môi giới,160.528.540.507,75.022.258.097,160528540507.0,75022258097.0
Cho thuê văn phòng,Tổng doanh thu > Cho thuê văn phòng,Cho thuê văn phòng,17.473.242.902,6.402.863.160,17473242902.0,6402863160.0
Dịch vụ quản lý,Tổng doanh thu > Dịch vụ quản lý,Dịch vụ quản lý,4.779.204.972,4.975.691.429,4779204972.0,4975691429.0
Dịch vụ khác,Tổng doanh thu > Dịch vụ khác,Dịch vụ khác,6.270.784.421,5.311.642.749,6270784421.0,5311642749.0
,,,1.048.221.649.688,345.531.417.818,1048221649688.0,345531417818.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,(428.273.068),(119.782.726),-428273068.0,-119782726.0
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,(5.272.605.175),-,-5272605175.0,
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,1.042.520.771.445,345.411.635.092,1042520771445.0,345411635092.0
