row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,,
Góp vốn,Công ty Cổ phần Khu Công nghiệp Thành Thành Công > Góp vốn,Góp vốn,488.186.700.000,-,488186700000.0,
Mua dịch vụ,Công ty Cổ phần Khu Công nghiệp Thành Thành Công > Mua dịch vụ,Mua dịch vụ,27.185.086.884,-,27185086884.0,
Công ty Cổ phần Đầu tư SVG,Công ty Cổ phần Đầu tư SVG,Công ty Cổ phần Đầu tư SVG,Công ty Cổ phần Đầu tư SVG,Công ty Cổ phần Đầu tư SVG,,
Góp vốn,Công ty Cổ phần Đầu tư SVG > Góp vốn,Góp vốn,1.000.000.000,-,1000000000.0,
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần May Tiến Phát > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,410.926.577.042,249.842.934.976,410926577042.0,249842934976.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Tiến Phát > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,4.605.400.800,2.375.745.900,4605400800.0,2375745900.0
Vay,Công ty Cổ phần May Tiến Phát > Vay,Vay,63.500.000.000,168.350.000.000,63500000000.0,168350000000.0
Chỉ phí lãi vay,Công ty Cổ phần May Tiến Phát > Chỉ phí lãi vay,Chỉ phí lãi vay,625.363.888,3.367.465.039,625363888.0,3367465039.0
Cho vay,Công ty Cổ phần May Tiến Phát > Cho vay,Cho vay,509.500.000.000,208.250.000.000,509500000000.0,208250000000.0
Thu nhập lãi vay,Công ty Cổ phần May Tiến Phát > Thu nhập lãi vay,Thu nhập lãi vay,6.488.473.135,216.434.167,6488473135.0,216434167.0
