row_label_raw,row_label_full,09.1. Chi phí trả trước ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,19.887.059.510,22.506.026.770,19887059510.0,22506026770.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,3.560.829.306,1.290.624.401,3560829306.0,1290624401.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,56.471.132.582,74.950.476.464,56471132582.0,74950476464.0
Cộng,Cộng,Cộng,79.919.021.398,98.747.127.635,79919021398.0,98747127635.0
