row_label_raw,row_label_full,09.2. Chi phí trả trước dài hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,82.564.356.711,65.280.606.274,82564356711.0,65280606274.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,99.184.193.488,81.694.934.604,99184193488.0,81694934604.0
- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,1.858.021.106,11.028.780.485,1858021106.0,11028780485.0
- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,2.259.589.363.149,1.486.459.061.364,2259589363149.0,1486459061364.0
- Giá trị lợi thế kinh doanh,- Giá trị lợi thế kinh doanh,- Giá trị lợi thế kinh doanh,190.950.000,468.293.351,190950000.0,468293351.0
- Chi phí hoa hồng môi giới,- Chi phí hoa hồng môi giới,- Chi phí hoa hồng môi giới,34.917.841.183,52.795.749.578,34917841183.0,52795749578.0
- Chi phí đến bù,- Chi phí đến bù,- Chi phí đến bù,820.253.717.119,119.865.510.549,820253717119.0,119865510549.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,481.554.894.201,522.348.870.756,481554894201.0,522348870756.0
Cộng,Cộng,Cộng,3.780.113.336.957,2.339.941.806.961,3780113336957.0,2339941806961.0
