row_label_raw,row_label_full,col_0,Đầu năm,Cuối năm,numeric__Đầu năm,numeric__Cuối năm
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",3.742.515.546.115,3.681.395.900.885,3742515546115.0,3681395900885.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,406.631.797.156,469.969.696.069,406631797156.0,469969696069.0
Vay và nợ,Vay và nợ,Vay và nợ,11.862.867.208.476,12.107.473.613.368,11862867208476.0,12107473613368.0
Cộng,Cộng,Cộng,16.012.014.551.747,16.258.839.210.322,16012014551747.0,16258839210322.0
