row_label_raw,row_label_full,05.2. Phải thu về cho vay dài hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,68.726.677.450,66.363.903.764,68726677450.0,66363903764.0
Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,820.146.038.394,914.469.416.920,820146038394.0,914469416920.0
- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,51.916.359.215,51.916.359.215,51916359215.0,51916359215.0
- Cho vay khách hàng,- Cho vay khách hàng,- Cho vay khách hàng,768.229.679.179,862.553.057.705,768229679179.0,862553057705.0
Cộng,Cộng,Cộng,888.872.715.844,980.833.320.684,888872715844.0,980833320684.0
