row_label_raw,row_label_full,06.2 Phải thu dài hạn khác,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
- Lãi vay phải thu,- Lãi vay phải thu,- Lãi vay phải thu,12.896.232.267,13.480.334.590,12896232267.0,13480334590.0
"- Cảm cố, ký quỹ, ký cược","- Cảm cố, ký quỹ, ký cược","- Cảm cố, ký quỹ, ký cược",78.543.274.246,67.522.191.797,78543274246.0,67522191797.0
- Phải thu người lao động,- Phải thu người lao động,- Phải thu người lao động,178.628.077,566.628.077,178628077.0,566628077.0
- Phải thu về các khoản góp vốn hợp tác kinh doanh,- Phải thu về các khoản góp vốn hợp tác kinh doanh,- Phải thu về các khoản góp vốn hợp tác kinh doanh,37.534.860.167,16.024.836.110,37534860167.0,16024836110.0
- Phải thu dài hạn khác,- Phải thu dài hạn khác,- Phải thu dài hạn khác,107.332.157.095,96.050.723.912,107332157095.0,96050723912.0
Cộng,Cộng,Cộng,236.485.151.852,193.644.714.486,236485151852.0,193644714486.0
