row_label_raw,row_label_full,12. Chi phí thuế thu nhập doanh nghiệp hiện hành > - Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành > - Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế TN hiện hành năm nay,Năm 2020 > 1.071.027.676.330 > 26.531.020.879,Năm 2019 > 845.146.509.808 > 12.558.715.805,numeric__Năm 2020 > 1.071.027.676.330 > 26.531.020.879,numeric__Năm 2019 > 845.146.509.808 > 12.558.715.805
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,1.097.558.697.209,857.705.225.613,1097558697209.0,857705225613.0
13. Chi phí thuế thu nhập doanh nghiệp hoãn lại:,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại:,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại:,Năm 2020,Năm 2019,,
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại: > - Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,(290.881.062.218),(103.870.005.819),-290881062218.0,-103870005819.0
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại: > - Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,28.143.535.687,68.118.701.249,28143535687.0,68118701249.0
Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại: > Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,(262.737.526.531),(35.751.304.570),-262737526531.0,-35751304570.0
