row_label_raw,row_label_full,11. Chi phí khác,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
"- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ",14.858.451.430,25.481.028.481,14858451430.0,25481028481.0
- Tiền bồi thường,- Tiền bồi thường,- Tiền bồi thường,666.785.347,649.705.500,666785347.0,649705500.0
"- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp",6.874.000.510,12.722.741.582,6874000510.0,12722741582.0
"- Nhượng bán vật tư, phê liệu","- Nhượng bán vật tư, phê liệu","- Nhượng bán vật tư, phê liệu",3.250.085.075,2.104.247.452,3250085075.0,2104247452.0
- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,2.646.460.015,5.386.089.633,2646460015.0,5386089633.0
- Chi phí thiết hại từ cây cao su,- Chi phí thiết hại từ cây cao su,- Chi phí thiết hại từ cây cao su,94.073.049.376,10.475.041.746,94073049376.0,10475041746.0
- Các khoản khác,- Các khoản khác,- Các khoản khác,238.900.709.863,129.257.668.455,238900709863.0,129257668455.0
Cộng,Cộng,Cộng,361.269.541.616,186.076.522.849,361269541616.0,186076522849.0
