row_label_raw,row_label_full,18.1. Phải trả người bán ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,432.195.151.532,459.387.529.196,432195151532.0,459387529196.0
Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,17.486.282.254,10.699.688.143,17486282254.0,10699688143.0
"Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng",163.268.511.684,262.646.189.584,163268511684.0,262646189584.0
Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,93.674.883.977,81.567.422.602,93674883977.0,81567422602.0
"Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Phải trả người bán về dịch vụ nhập khẩu, chuyển giao công nghệ",-,300.000.000,,300000000.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,147.232.030.876,128.411.549.413,147232030876.0,128411549413.0
Cộng,Cộng,Cộng,853.856.860.323,943.012.378.938,853856860323.0,943012378938.0
