row_label_raw,row_label_full,Ông,Huỳnh Văn Bảo,Tổng Giám đốc,numeric__Huỳnh Văn Bảo,numeric__Tổng Giám đốc
Ông,Ông,Ông,Trần Công Kha,Phó Tổng Giám đốc,,
Ông,Ông,Ông,Lê Thanh Hưng,Phó Tổng Giám đốc,,
