row_label_raw,row_label_full,20.1. Chi phí phải trả ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
- Lãi vay phải trả,- Lãi vay phải trả,- Lãi vay phải trả,88.759.695.062,59.529.686.787,88759695062.0,59529686787.0
- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,41.050.891,233.825.455,41050891.0,233825455.0
- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,32.135.849.232,19.521.795.976,32135849232.0,19521795976.0
- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,23.810.806.560,22.153.550.907,23810806560.0,22153550907.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,253.621.632.242,212.224.894.982,253621632242.0,212224894982.0
Cộng,Cộng,Cộng,398.369.033.987,313.663.754.107,398369033987.0,313663754107.0
20.2. Chi phí phải trả dài hạn,20.2. Chi phí phải trả dài hạn,20.2. Chi phí phải trả dài hạn,31/12/2020,01/01/2020,,
- Chi phí khác,20.2. Chi phí phải trả dài hạn > - Chi phí khác,- Chi phí khác,71.600.662.082,92.968.043.049,71600662082.0,92968043049.0
Cộng,20.2. Chi phí phải trả dài hạn > Cộng,Cộng,71.600.662.082,92.968.043.049,71600662082.0,92968043049.0
