row_label_raw,row_label_full,04.1. Trả trước cho người bán ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,122.711.901.785,94.777.302.303,122711901785.0,94777302303.0
Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,39.810.166.516,22.672.063.510,39810166516.0,22672063510.0
"Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng",215.614.445.537,68.533.907.526,215614445537.0,68533907526.0
Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,65.008.550.388,61.212.180.576,65008550388.0,61212180576.0
Trả trước người bán khác,Trả trước người bán khác,Trả trước người bán khác,82.329.324.393,298.732.186.074,82329324393.0,298732186074.0
Cộng,Cộng,Cộng,525.474.388.619,545.927.639.989,525474388619.0,545927639989.0
