row_label_raw,row_label_full,Tại ngày đầu năm,Từ 01 nămtrở xuống,Trên 01 nămđến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 nămtrở xuống,numeric__Trên 01 nămđến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",3.446.135.624.296,296.379.921.819,0,3.742.515.546.115,3446135624296.0,296379921819.0,0.0,3742515546115.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,313.663.754.107,92.968.043.049,0,406.631.797.156,313663754107.0,92968043049.0,0.0,406631797156.0
Vay và nợ,Vay và nợ,Vay và nợ,2.787.072.190.206,2.984.016.272.720,6.091.778.745.550,11.862.867.208.476,2787072190206.0,2984016272720.0,6091778745550.0,11862867208476.0
Cộng,Cộng,Cộng,6.546.871.568.609,3.373.364.237.588,6.091.778.745.550,16.012.014.551.747,6546871568609.0,3373364237588.0,6091778745550.0,16012014551747.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,Từ 01 nămtrở xuống,Trên 01 nămđến 05 năm,Trên 05 năm,Tổng cộng,,,,
"Phải trả người bán, phải trả khác","Tại ngày cuối năm > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",3.337.624.825.397,343.771.075.488,0,3.681.395.900.885,3337624825397.0,343771075488.0,0.0,3681395900885.0
Chi phí phải trả,Tại ngày cuối năm > Chi phí phải trả,Chi phí phải trả,398.369.033.987,71.600.662.082,0,469.969.696.069,398369033987.0,71600662082.0,0.0,469969696069.0
Vay và nợ,Tại ngày cuối năm > Vay và nợ,Vay và nợ,3.772.259.625.860,2.243.435.241.958,6.091.778.745.550,12.107.473.613.368,3772259625860.0,2243435241958.0,6091778745550.0,12107473613368.0
Cộng,Tại ngày cuối năm > Cộng,Cộng,7.508.253.485.244,2.658.806.979.528,6.091.778.745.550,16.258.839.210.322,7508253485244.0,2658806979528.0,6091778745550.0,16258839210322.0
