row_label_raw,row_label_full,21.1. Doanh thu chưa thực hiện ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",13.237.019.154,1.582.178.002,13237019154.0,1582178002.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",306.676.936.028,242.153.077.681,306676936028.0,242153077681.0
Cộng,Cộng,Cộng,319.913.955.182,243.735.255.683,319913955182.0,243735255683.0
21.2. Doanh thu chưa thực hiện dài hạn,21.2. Doanh thu chưa thực hiện dài hạn,21.2. Doanh thu chưa thực hiện dài hạn,31/12/2020,01/01/2020,,
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","21.2. Doanh thu chưa thực hiện dài hạn > - Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",9.409.662.168,1.479.089.489,9409662168.0,1479089489.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","21.2. Doanh thu chưa thực hiện dài hạn > - Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",8.665.274.714.540,8.522.726.758.370,8665274714540.0,8522726758370.0
Cộng,21.2. Doanh thu chưa thực hiện dài hạn > Cộng,Cộng,8.674.684.376.708,8.524.205.847.859,8674684376708.0,8524205847859.0
