row_label_raw,row_label_full,05.1. Phải thu về cho vay ngắn hạn,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,3.018.421.309,3.017.333.059,3018421309.0,3017333059.0
Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,7.529.125.001,7.529.125.000,7529125001.0,7529125000.0
Cộng,Cộng,Cộng,10.547.546.310,10.546.458.059,10547546310.0,10546458059.0
