row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018 và ngày 1/1/2018,Tại ngày 31/12/2018 và ngày 1/1/2018_1,numeric__Tại ngày 31/12/2018 và ngày 1/1/2018,numeric__Tại ngày 31/12/2018 và ngày 1/1/2018_1
,,,Số cổ phiếu,VND,,
Vốn cổ phần được duyệt,Vốn cổ phần được duyệt,Vốn cổ phần được duyệt,50.112.304,501.123.040.000,50112304.0,501123040000.0
Vốn cổ phần đã phát hànhCổ phiếu phổ thông,Vốn cổ phần đã phát hànhCổ phiếu phổ thông,Vốn cổ phần đã phát hànhCổ phiếu phổ thông,50.112.304,501.123.040.000,50112304.0,501123040000.0
Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,50.112.304,501.123.040.000,50112304.0,501123040000.0
