row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,23,566.852.550.508,485.988.714.190,1.0,23.0,566852550508.0,485988714190.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,24,437.473.909.464,348.771.825.713,11.0,24.0,437473909464.0,348771825713.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,129.378.641.044,137.216.888.477,20.0,,129378641044.0,137216888477.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,25,36.277.372.181,41.238.519.912,21.0,25.0,36277372181.0,41238519912.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,,1.697,125.635.715,22.0,,1697.0,125635715.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,-,71.023.692,23.0,,,71023692.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,,300.114.091,75.000.000,25.0,,300114091.0,75000000.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,26,19.607.710.709,17.613.148.816,26.0,26.0,19607710709.0,17613148816.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,145.748.186.728,160.641.623.858,30.0,,145748186728.0,160641623858.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,346.386.635,155.363.637,31.0,,346386635.0,155363637.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,35.372.696,721.369.625,32.0,,35372696.0,721369625.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,311.013.939,(566.005.988),40.0,,311013939.0,-566005988.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,146.059.200.667,160.075.617.870,50.0,,146059200667.0,160075617870.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,28,25.896.635.132,27.688.318.242,51.0,28.0,25896635132.0,27688318242.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,120.162.565.535,132.387.299.628,60.0,,120162565535.0,132387299628.0
