row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),100,,424.523.968.595,373.915.932.458,100.0,,424523968595.0,373915932458.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,184.263.314.045,155.214.790.494,110.0,5.0,184263314045.0,155214790494.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,37.813.314.045,58.964.790.494,111.0,,37813314045.0,58964790494.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,146.450.000.000,96.250.000.000,112.0,,146450000000.0,96250000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,231.590.012.829,212.611.055.390,130.0,,231590012829.0,212611055390.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,74.163.146.831,49.864.620.723,131.0,6.0,74163146831.0,49864620723.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,1.088.412.882,1.409.271.540,132.0,,1088412882.0,1409271540.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,7,67.061.175.053,38.219.712.252,135.0,7.0,67061175053.0,38219712252.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8,89.595.606.584,123.435.779.396,136.0,8.0,89595606584.0,123435779396.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,,(318.328.521),(318.328.521),137.0,,-318328521.0,-318328521.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,5.587.483.917,5.541.484.762,140.0,9.0,5587483917.0,5541484762.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,5.587.483.917,5.541.484.762,141.0,,5587483917.0,5541484762.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,3.083.157.804,548.601.812,150.0,,3083157804.0,548601812.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,15(a),3.083.157.804,548.601.812,152.0,,3083157804.0,548601812.0
