row_label_raw,row_label_full,col_0,col_1,Tại ngày1/1/2025VND,Số phát sinhtrong nămVND,Số thực nộp vàcấn trừ trong nămVND,Tại ngày31/12/2025VND,numeric__col_1,numeric__Tại ngày1/1/2025VND,numeric__Số phát sinhtrong nămVND,numeric__Số thực nộp vàcấn trừ trong nămVND,numeric__Tại ngày31/12/2025VND
(a),(a),(a),Phải thuThuế TNDNTiền thuê đất,4.022.060.681-,6.790.315.576,-,4.022.060.6816.790.315.576,,,6790315576.0,,4.0220606816790315e+19
(a),(a),(a),Phải thuThuế TNDNTiền thuê đất,4.022.060.681,6.790.315.576,-,10.812.376.257,,4022060681.0,6790315576.0,,10812376257.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,2.293.172,77.405.399.860,(69.800.566.682),7.607.126.350,,2293172.0,77405399860.0,-69800566682.0,7607126350.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,30.207.270.496,106.914.964.024,(97.004.164.171),40.118.070.349,,30207270496.0,106914964024.0,-97004164171.0,40118070349.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,2.558.617.367,17.773.404.506,(19.692.523.463),639.498.410,,2558617367.0,17773404506.0,-19692523463.0,639498410.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,32.768.181.035,202.093.768.390,(186.497.254.316),48.364.695.109,,32768181035.0,202093768390.0,-186497254316.0,48364695109.0
