row_label_raw,row_label_full,Công ty TNHH Giáo dục FPT,194.404.821.662,156.467.565.537,numeric__194.404.821.662,numeric__156.467.565.537
Công ty TNHH FPT IS,Công ty TNHH FPT IS,Công ty TNHH FPT IS,53.695.883.577,62.578.222.975,53695883577.0,62578222975.0
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,24.095.488.172,10.061.840.949,24095488172.0,10061840949.0
Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,3.260.104.090,2.786.054.795,3260104090.0,2786054795.0
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,4.661.483.820,63.558.747,4661483820.0,63558747.0
Công ty TNHH FPT Digital,Công ty TNHH FPT Digital,Công ty TNHH FPT Digital,5.185.621,1.873.472,5185621.0,1873472.0
Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,1.871.207,1.897.032,1871207.0,1897032.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,,1.012.583.635,,1012583635.0
