row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2024,31/12/2024_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2024,numeric__31/12/2024_1
,,,Cổ phiếu phổ thông,%,Cổ phiếu phổ thông,%,,,,
Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,96.585.637,"5,67",83.987.511,"5,71",96585637.0,5.67,83987511.0,5.71
Ông Trương Gia Bình,Ông Trương Gia Bình,Ông Trương Gia Bình,117.347.966,"6,89",102.041.710,"6,94",117347966.0,6.89,102041710.0,6.94
Cổ đông khác,Cổ đông khác,Cổ đông khác,1.489.573.518,"87,44",1.285.039.962,"87,35",1489573518.0,87.44,1285039962.0,87.35
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,1.703.507.121,100,1.471.069.183,100,1703507121.0,100.0,1471069183.0,100.0
