row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,1.269.968.875,12.699.688.750.000,12.699.688.750.000,1269968875.0,12699688750000.0,12699688750000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,10.621.117,106.211.170.000,106.211.170.000,10621117.0,106211170000.0,106211170000.0
Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,190.479.191,1.904.791.910.000,1.904.791.910.000,190479191.0,1904791910000.0,1904791910000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,1.471.069.183,14.710.691.830.000,14.710.691.830.000,1471069183.0,14710691830000.0,14710691830000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,10.260.939,102.609.390.000,102.609.390.000,10260939.0,102609390000.0,102609390000.0
Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,Tăng vốn từ nguồn vốn chủ sở hữu cho cổ đông hiện hữu,222.176.999,2.221.769.990.000,2.221.769.990.000,222176999.0,2221769990000.0,2221769990000.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,1.703.507.121,17.035.071.210.000,17.035.071.210.000,1703507121.0,17035071210000.0,17035071210000.0
