row_label_raw,row_label_full,Phải thu khác từ bên liên quan (Thuyết minh 25(b)),31/12/2025VND > 134.899.329.954,31/12/2024VND > -,numeric__31/12/2025VND > 134.899.329.954,numeric__31/12/2024VND > -
Khác,Khác,Khác,2.903.769.480,1.579.629.480,2903769480.0,1579629480.0
,,,137.803.099.434,1.579.629.480,137803099434.0,1579629480.0
