row_label_raw,row_label_full,col_0,col_1,2025VND,2024VND,numeric__col_1,numeric__2025VND,numeric__2024VND
i),i),i),Doanh thu cung cấp dịch vụ,,,,,
i),i) > i),i),Công ty TNHH Phần mềm FPT,397.763.273.322,298.535.546.361,,397763273322.0,298535546361.0
i),i) > i),i),Công ty Cổ phần Viễn thông FPT,186.947.949.385,169.115.811.842,,186947949385.0,169115811842.0
i),i) > i),i),Công ty TNHH FPT IS,58.531.876.766,60.139.081.512,,58531876766.0,60139081512.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,41.110.302.309,34.475.075.290,,41110302309.0,34475075290.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,26.991.394.716,11.378.708.181,,26991394716.0,11378708181.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,21.040.272.550,18.898.978.845,,21040272550.0,18898978845.0
i),i) > i),i),Công ty Cổ phần Dịch vụ Trực tuyến FPT,11.527.013.742,10.264.570.603,,11527013742.0,10264570603.0
i),i) > i),i),Công ty TNHH FPT Digital,3.654.105.867,3.946.480.961,,3654105867.0,3946480961.0
i),i) > i),i),Công ty TNHH Đầu tư FPT,1.842.629.676,1.274.982.208,,1842629676.0,1274982208.0
i),i) > i),i),Công ty Cổ phần Synnex FPT,1.376.194.343,1.747.952.538,,1376194343.0,1747952538.0
,,,,750.785.012.676,609.777.188.341,,750785012676.0,609777188341.0
ii),ii),ii),Mua hàng hóa và dịch vụ,,,,,
ii),ii) > ii),ii),Công ty TNHH FPT IS,126.842.017.121,185.150.797.000,,126842017121.0,185150797000.0
ii),ii) > ii),ii),Công ty TNHH Phần mềm FPT,64.068.740.823,32.079.616.184,,64068740823.0,32079616184.0
ii),ii) > ii),ii),Công ty TNHH FPT Smart Cloud,42.691.144.536,26.859.768.309,,42691144536.0,26859768309.0
ii),ii) > ii),ii),Công ty TNHH FPT Digital,27.667.347.222,16.510.185.185,,27667347222.0,16510185185.0
ii),ii) > ii),ii),Công ty Cổ phần Viễn thông FPT,10.804.013.126,9.425.085.746,,10804013126.0,9425085746.0
ii),ii) > ii),ii),Công ty TNHH Giáo dục FPT,5.070.965.000,5.440.906.000,,5070965000.0,5440906000.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,2.520.072.788,1.626.948.675,,2520072788.0,1626948675.0
ii),ii) > ii),ii),Công ty Cổ phần Dịch vụ Trực tuyến FPT,1.556.163.379,3.420.536.454,,1556163379.0,3420536454.0
ii),ii) > ii),ii),Công ty Cổ phần Synnex FPT,1.387.680.263,2.401.218.340,,1387680263.0,2401218340.0
,,,,282.608.144.258,282.915.061.893,,282608144258.0,282915061893.0
iii),iii),iii),Góp vốn,,,,,
iii),iii) > iii),iii),Công ty TNHH Phần mềm FPT,1.500.000.000.000,1.250.000.000.000,,1500000000000.0,1250000000000.0
iii),iii) > iii),iii),Công ty TNHH Giáo dục FPT,500.000.000.000,1.000.000.000.000,,500000000000.0,1000000000000.0
iii),iii) > iii),iii),Công ty TNHH FPT IS,200.000.000.000,200.000.000.000,,200000000000.0,200000000000.0
iii),iii) > iii),iii),Công ty TNHH FPT Smart Cloud,-,800.000.000.000,,,800000000000.0
,,,,2.200.000.000.000,3.250.000.000.000,,2200000000000.0,3250000000000.0
