row_label_raw,row_label_full,col_0,2016VND,numeric__2016VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,191.105.640.936,191105640936.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,99.412.092.568,99412092568.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(5.403.620.154),-5403620154.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,285.114.113.350,285114113350.0
