row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,24,1.391.912.398.583,1.789.947.799.393,1.0,24.0,1391912398583.0,1789947799393.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,25,709.002.655.834,803.679.078.394,11.0,25.0,709002655834.0,803679078394.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,682.909.742.749,986.268.720.999,20.0,,682909742749.0,986268720999.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,162.095.441.866,144.253.625.556,21.0,26.0,162095441866.0,144253625556.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,186.920.913.473,237.614.772.799,22.0,27.0,186920913473.0,237614772799.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,83.490.476.708,89.058.264.805,23.0,,83490476708.0,89058264805.0
Lãi từ công ty liên kết,Lãi từ công ty liên kết,Lãi từ công ty liên kết,24,,8.209.412.281,106.109.769,24.0,,8209412281.0,106109769.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,28,53.228.379.425,53.651.603.864,26.0,28.0,53228379425.0,53651603864.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),30,,613.065.303.998,839.362.079.661,30.0,,613065303998.0,839362079661.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,113.696.796,29.653.009.386,31.0,,113696796.0,29653009386.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,17.176.136,-,32.0,,17176136.0,
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,96.520.660,29.653.009.386,40.0,,96520660.0,29653009386.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,613.161.824.658,869.015.089.047,50.0,,613161824658.0,869015089047.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,30,117.503.258.450,190.659.776.414,51.0,30.0,117503258450.0,190659776414.0
Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),60,,495.658.566.208,678.355.312.633,60.0,,495658566208.0,678355312633.0
