row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
,,,VND,VND,,
Chi nhánh Công ty TNHH MTV - TCT Lương thực Miền Nam- Thốt Nốt,Chi nhánh Công ty TNHH MTV - TCT Lương thực Miền Nam- Thốt Nốt,Chi nhánh Công ty TNHH MTV - TCT Lương thực Miền Nam- Thốt Nốt,-,3.307.055.503,,3307055503.0
Hạng mục nhà quản lý và dịch vụ,Hạng mục nhà quản lý và dịch vụ,Hạng mục nhà quản lý và dịch vụ,-,142.272.728,,142272728.0
Hạng mục di đời dây điện để phục vụ thi công,Hạng mục di đời dây điện để phục vụ thi công,Hạng mục di đời dây điện để phục vụ thi công,-,145.514.218,,145514218.0
"Chi phí chung của DA ""Chợ chuyên doanh lúa gạo Thốt Nốt""","Chi phí chung của DA ""Chợ chuyên doanh lúa gạo Thốt Nốt""","Chi phí chung của DA ""Chợ chuyên doanh lúa gạo Thốt Nốt""",-,3.019.268.557,,3019268557.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,,
Tại Văn phòng Tổng Công ty,Mua sắm tài sản cố định > Tại Văn phòng Tổng Công ty,Tại Văn phòng Tổng Công ty,16.330.039,16.330.039,16330039.0,16330039.0
Tư vấn lập Báo cáo đầu tư dự án phần mềm quản lý hợp đồng vàvăn phòng điện tử,Mua sắm tài sản cố định > Tư vấn lập Báo cáo đầu tư dự án phần mềm quản lý hợp đồng vàvăn phòng điện tử,Tư vấn lập Báo cáo đầu tư dự án phần mềm quản lý hợp đồng vàvăn phòng điện tử,16.330.039,16.330.039,16330039.0,16330039.0
Tại Công ty Lương thực Sông Hậu,Mua sắm tài sản cố định > Tại Công ty Lương thực Sông Hậu,Tại Công ty Lương thực Sông Hậu,-,2.377.155.073,,2377155073.0
"Di đời, nâng cấp thiết bị dây chuyển bóc vó lúa","Mua sắm tài sản cố định > Di đời, nâng cấp thiết bị dây chuyển bóc vó lúa","Di đời, nâng cấp thiết bị dây chuyển bóc vó lúa",-,2.377.155.073,,2377155073.0
Tại Công ty Lương thực Tiền Giang,Mua sắm tài sản cố định > Tại Công ty Lương thực Tiền Giang,Tại Công ty Lương thực Tiền Giang,4.224.398.207,3.861.670.934,4224398207.0,3861670934.0
Văn phòng Công ty,Mua sắm tài sản cố định > Văn phòng Công ty,Văn phòng Công ty,3.705.513.684,3.705.513.684,3705513684.0,3705513684.0
Xí nghiệp nước giải khát Suối Xanh,Mua sắm tài sản cố định > Xí nghiệp nước giải khát Suối Xanh,Xí nghiệp nước giải khát Suối Xanh,362.727.273,-,362727273.0,
Xí nghiệp Bánh tráng xuất khẩu,Mua sắm tài sản cố định > Xí nghiệp Bánh tráng xuất khẩu,Xí nghiệp Bánh tráng xuất khẩu,156.157.250,156.157.250,156157250.0,156157250.0
,,,86.406.333.818,118.792.231.247,86406333818.0,118792231247.0
