row_label_raw,row_label_full,Tên Công ty,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty CP Lương thực Thực phẩm Colusa - Miliket,- Công ty CP Lương thực Thực phẩm Colusa - Miliket,- Công ty CP Lương thực Thực phẩm Colusa - Miliket,TP Hồ Chí Minh,"30,72%","30,72%","Sản xuất, chế biến LT thực phẩm",,0.3072,0.3072,
- Công ty CP Lương thực Thực phẩm Vĩnh Long,- Công ty CP Lương thực Thực phẩm Vĩnh Long,- Công ty CP Lương thực Thực phẩm Vĩnh Long,Tỉnh Vĩnh Long,"40,00%","40,00%",Chế biến lương thực,,0.4,0.4,
- Công ty CP Hoàn Mỹ,- Công ty CP Hoàn Mỹ,- Công ty CP Hoàn Mỹ,TP Hồ Chí Minh,"30,00%","30,00%","Chế biến lương thực, dịch vụ",,0.3,0.3,
- Công ty CP Lương thực Cambodia - VN,- Công ty CP Lương thực Cambodia - VN,- Công ty CP Lương thực Cambodia - VN,Vương quốc Campuchia,"37,00%","37,00%","Kinh doanh lương thực, thương mại",,0.37,0.37,
- Công ty CP XNK Nông sản Thực phẩm An Giang,- Công ty CP XNK Nông sản Thực phẩm An Giang,- Công ty CP XNK Nông sản Thực phẩm An Giang,Tỉnh An Giang,"20,52%","20,52%",Chế biến lương thực,,0.2052,0.2052,
- Công ty TNHH Lương thực V.A.P,- Công ty TNHH Lương thực V.A.P,- Công ty TNHH Lương thực V.A.P,Tỉnh Long An,"45,00%","45,00%",Chế biến lương thực,,0.45,0.45,
