row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Giá trị còn lại và chi phí từ nhượng bán, thanh lý tài sản cố định","Giá trị còn lại và chi phí từ nhượng bán, thanh lý tài sản cố định","Giá trị còn lại và chi phí từ nhượng bán, thanh lý tài sản cố định",208.765.161,288.910.876,208765161.0,288910876.0
Phí thuê luật sư vụ kiện dân sự,Phí thuê luật sư vụ kiện dân sự,Phí thuê luật sư vụ kiện dân sự,-,950.629.800,,950629800.0
Tiền phạt do giải phóng tàu chậm,Tiền phạt do giải phóng tàu chậm,Tiền phạt do giải phóng tàu chậm,4.569.009.682,14.193.902.386,4569009682.0,14193902386.0
Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,-,255.364.341,,255364341.0
Chi phí nộp phạt và truy thu thuế,Chi phí nộp phạt và truy thu thuế,Chi phí nộp phạt và truy thu thuế,-,48.398.559,,48398559.0
Chi phí khấu hao tài sản cố định không tham gia hoạt động sản xuất kinh doanh,Chi phí khấu hao tài sản cố định không tham gia hoạt động sản xuất kinh doanh,Chi phí khấu hao tài sản cố định không tham gia hoạt động sản xuất kinh doanh,16.325.815.911,7.799.299.446,16325815911.0,7799299446.0
Chi thù lao cho người đại diện vốn,Chi thù lao cho người đại diện vốn,Chi thù lao cho người đại diện vốn,336.126.000,494.480.000,336126000.0,494480000.0
Tiền thuê đất bổ sung 06 tháng 2014 và năm 2015,Tiền thuê đất bổ sung 06 tháng 2014 và năm 2015,Tiền thuê đất bổ sung 06 tháng 2014 và năm 2015,-,3.918.379.612,,3918379612.0
Chi phí lượng gạo hao hụt không được bồi thường,Chi phí lượng gạo hao hụt không được bồi thường,Chi phí lượng gạo hao hụt không được bồi thường,-,3.881.147.593,,3881147593.0
Chi phí trong thời gian ngừng hoạt động,Chi phí trong thời gian ngừng hoạt động,Chi phí trong thời gian ngừng hoạt động,813.193.454,12.561.408.705,813193454.0,12561408705.0
Chi phí khác,Chi phí khác,Chi phí khác,1.082.426.712,1.582.969.422,1082426712.0,1582969422.0
,,,23.335.336.920,45.974.890.740,23335336920.0,45974890740.0
