row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định",1.771.402.372,307.150.659,1771402372.0,307150659.0
Thu nhập từ tiền thường giải phóng tàu nhanh,Thu nhập từ tiền thường giải phóng tàu nhanh,Thu nhập từ tiền thường giải phóng tàu nhanh,3.991.219.450,14.582.400.984,3991219450.0,14582400984.0
Thu nhập từ thù lao của người đại diện vốn,Thu nhập từ thù lao của người đại diện vốn,Thu nhập từ thù lao của người đại diện vốn,574.529.280,688.008.720,574529280.0,688008720.0
Thu nhập từ tiền bồi thường tổn thất hàng hóa,Thu nhập từ tiền bồi thường tổn thất hàng hóa,Thu nhập từ tiền bồi thường tổn thất hàng hóa,2.941.874.020,26.137.999.711,2941874020.0,26137999711.0
Thu nhập từ bảo lãnh các đơn vị khác vay vốn ngân hàng,Thu nhập từ bảo lãnh các đơn vị khác vay vốn ngân hàng,Thu nhập từ bảo lãnh các đơn vị khác vay vốn ngân hàng,1.024.090.909,1.493.246.212,1024090909.0,1493246212.0
Thu nhập từ phí ủy thác không phải trả Hiệp hội Lương thực Miền Nam,Thu nhập từ phí ủy thác không phải trả Hiệp hội Lương thực Miền Nam,Thu nhập từ phí ủy thác không phải trả Hiệp hội Lương thực Miền Nam,6.129.300.000,-,6129300000.0,
Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,-,1.597.450.550,,1597450550.0
Thu nhập từ xử lý công nợ không phải trả,Thu nhập từ xử lý công nợ không phải trả,Thu nhập từ xử lý công nợ không phải trả,-,5.578.249.189,,5578249189.0
Thu nhập từ tiền công sửa chữa tại cửa hàng Honda,Thu nhập từ tiền công sửa chữa tại cửa hàng Honda,Thu nhập từ tiền công sửa chữa tại cửa hàng Honda,694.773.400,1.094.372.182,694773400.0,1094372182.0
Thu nhập từ phí làm hàng xuất khẩu,Thu nhập từ phí làm hàng xuất khẩu,Thu nhập từ phí làm hàng xuất khẩu,-,489.809.000,,489809000.0
Thu nhập từ bán củi trấu,Thu nhập từ bán củi trấu,Thu nhập từ bán củi trấu,-,1.184.450.334,,1184450334.0
"Thu nhập từ nhượng bán, thanh lý vật tư, phê liệu, CCDC","Thu nhập từ nhượng bán, thanh lý vật tư, phê liệu, CCDC","Thu nhập từ nhượng bán, thanh lý vật tư, phê liệu, CCDC",1.247.003.258,1.365.256.062,1247003258.0,1365256062.0
Thu nhập từ ký gòi hàng hóa,Thu nhập từ ký gòi hàng hóa,Thu nhập từ ký gòi hàng hóa,1.588.636.366,-,1588636366.0,
"Thường chỉ tiêu sản lượng, hỗ trợ bán hàng của Khách hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng của Khách hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng của Khách hàng",4.293.279.881,2.823.489.388,4293279881.0,2823489388.0
Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,2.913.754.627,3.634.159.169,2913754627.0,3634159169.0
Thu nhập từ xử lý tài sản thừa trong kiểm kê,Thu nhập từ xử lý tài sản thừa trong kiểm kê,Thu nhập từ xử lý tài sản thừa trong kiểm kê,1.134.051.571,920.511.431,1134051571.0,920511431.0
Thu nhập từ tiền hỗ trợ bồi thường,Thu nhập từ tiền hỗ trợ bồi thường,Thu nhập từ tiền hỗ trợ bồi thường,-,292.619.000,,292619000.0
Thu nhập do thu được khoản nợ khó đòi đã xử lý,Thu nhập do thu được khoản nợ khó đòi đã xử lý,Thu nhập do thu được khoản nợ khó đòi đã xử lý,42.379.460.300,-,42379460300.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,1.769.029.578,3.214.119.039,1769029578.0,3214119039.0
,,,72.452.405.012,65.403.291.630,72452405012.0,65403291630.0
