row_label_raw,row_label_full,col_0,col_1,31/12/2017,01/01/2017,numeric__col_1,numeric__31/12/2017,numeric__01/01/2017
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Chi phí bảo hiểm,614.977.479,2.847.823.527,,614977479.0,2847823527.0
a),a) > a),a),Cước vận chuyển,-,13.976.957.853,,,13976957853.0
a),a) > a),a),Phí làm hàng tại cảng đi và cảng đến,-,7.531.716.204,,,7531716204.0
a),a) > a),a),Công cụ dụng cụ chờ phân bổ,913.035.599,2.345.436.646,,913035599.0,2345436646.0
a),a) > a),a),"Chi phí thanh lý nhà 02 Điện Biên Phù, Tp. Trà Vinh",3.409.253.364,3.409.253.364,,3409253364.0,3409253364.0
a),a) > a),a),Chi phí sửa chữa tài sản,1.386.236.860,2.264.141.507,,1386236860.0,2264141507.0
a),a) > a),a),Giá trị còn lại của TSCĐ tại Khu nuôi trồng TS đã bán theo Hợp đồng mua bán tài sản đầu giá số 02/HĐMB-TTBDG ngày 23/07/2015 (*),86.041.553.230,86.041.553.230,,86041553230.0,86041553230.0
a),a) > a),a),Chi phí trả trước ngắn hạn khác,1.159.943.599,1.830.157.721,,1159943599.0,1830157721.0
a),a) > a),a),,93.525.000.131,120.247.040.052,,93525000131.0,120247040052.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),Giá trị còn lại công cụ dụng cụ,3.826.725.808,6.479.352.199,,3826725808.0,6479352199.0
b),b) > b),b),Chi phí sửa chữa,5.734.646.303,5.295.166.339,,5734646303.0,5295166339.0
b),b) > b),b),Bao bl luân chuyển,1.829.345.170,1.931.286.768,,1829345170.0,1931286768.0
b),b) > b),b),Chi phí đến bù giải tỏa mặt bằng tại các đơn vị trực thuộc,61.216.894.914,48.773.648.445,,61216894914.0,48773648445.0
b),b) > b),b),"Chi phí thuê nhà, thuê kho và thuê đất",1.114.352.007,1.332.004.161,,1114352007.0,1332004161.0
b),b) > b),b),Chi phí đầu tư khu du lịch Long Trị,6.098.981.466,6.769.795.815,,6098981466.0,6769795815.0
b),b) > b),b),Lợi thế thương mại do sáp nhập Công ty CP Bao bl Thiên Nhiên Trà Vinh,787.290.000,1.049.720.000,,787290000.0,1049720000.0
b),b) > b),b),Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chờ phân bổ,9.824.275.389,11.052.309.813,,9824275389.0,11052309813.0
b),b) > b),b),Chi phí thành lập doanh nghiệp,4.213.227.227,4.309.043.555,,4213227227.0,4309043555.0
b),b) > b),b),Chi phí trả trước dài hạn khác,1.002.585.661,461.843.430,,1002585661.0,461843430.0
,,,,95.648.323.945,87.454.170.525,,95648323945.0,87454170525.0
